date;manometer_id;pressure_bar;chainage_m;pressure_elev;dist_tbm;;;;;;;;
2025-10-27;Sensor 31;8.5034;2279.21;91.7976;6925.15;;;;;;;;
2025-10-27;Sensor 32;10.9227;2286.41;116.0206;6917.95;;;;;;;;
2025-10-27;Sensor 108;0.8171;5184.41;25.4034;4019.95;;;;;;;;
2025-10-27;Sensor 109;5.8126;5191.61;75.3793;4012.75;;;;;;;;
2025-10-27;Sensor 51;10.1776;2959.61;111.3357;6244.75;;;;;;;;
2025-10-27;Sensor 52;10.1795;2966.81;111.3847;6237.55;;;;;;;;
2025-10-27;Sensor 113;4.7891;5764.01;66.8256;3440.35;;;;;;;;
2025-10-27;Sensor 76;8.785;4000.01;101.6858;5204.35;;;;;;;;
2025-10-27;Sensor 75;8.7631;3996.41;101.452;5207.95;;;;;;;;
2025-10-27;Sensor 185;0;7517.21;24.0832;1687.15;;;;;;;;
2025-10-27;Sensor 182;5.8733;7459.61;82.6467;1744.75;;;;;;;;
2025-10-27;Sensor 7;9.3217;418.01;92.3322;8786.35;;;;;;;;
2025-10-27;Sensor 177;6.2268;7369.61;85.9174;1834.75;;;;;;;;
2025-10-27;Sensor 183;0;7502.81;24.0409;1701.55;;;;;;;;
2025-10-27;Sensor 171;5.9052;7204.01;82.2154;2000.35;;;;;;;;
2025-10-27;Sensor 91;0;4370.81;14.8431;4833.55;;;;;;;;
2025-10-27;Sensor 4;0.9322;263.21;7.8021;8941.15;;;;;;;;
2025-10-27;Sensor 40;0;1382.81;3.0802;7821.55;;;;;;;;
2025-10-27;Sensor 34;10.9321;2398.01;116.5732;6806.35;;;;;;;;
2025-10-27;Sensor 85;8.7236;4183.61;101.8259;5020.75;;;;;;;;
2025-10-27;Sensor 88;8.7224;4248.41;101.984;4955.95;;;;;;;;
2025-10-27;Sensor 134;4.9224;6368.81;69.9347;2835.55;;;;;;;;
2025-10-27;Sensor 56;11.2474;3240.41;123.1881;5963.95;;;;;;;;
2025-10-27;Sensor 93;8.3727;4439.21;98.771;4765.15;;;;;;;;
2025-10-27;Sensor 78;8.6849;4122.41;101.1878;5081.95;;;;;;;;
2025-10-27;Sensor 59;11.3631;3362.81;124.8481;5841.55;;;;;;;;
2025-10-27;Sensor 10;9.3217;461.21;92.5098;8743.15;;;;;;;;
2025-10-27;Sensor 36;0;2419.61;7.3406;6784.75;;;;;;;;
2025-10-27;Sensor 173;5.8758;7268.81;82.1117;1935.55;;;;;;;;
2025-10-27;Sensor 167;4.9593;6966.41;72.0587;2237.95;;;;;;;;
2025-10-27;Sensor 128;0;6113.21;19.9601;3091.15;;;;;;;;
2025-10-27;Sensor 58;11.3143;3355.61;124.3301;5848.75;;;;;;;;
2025-10-27;Sensor 117;4.8611;5443.61;66.6043;3760.75;;;;;;;;
2025-10-27;Sensor 14;10.3978;1721.21;108.4484;7483.15;;;;;;;;
2025-10-27;Sensor 62;0;3481.61;11.7049;5722.75;;;;;;;;
2025-10-27;Sensor 176;6.1624;7326.41;85.1469;1877.95;;;;;;;;
2025-10-27;Sensor 29;9.8954;1267.61;101.5607;7936.75;;;;;;;;
2025-10-27;Sensor 111;5.045;5234.81;67.8304;3969.55;;;;;;;;
2025-10-27;Sensor 53;10.2508;3114.41;112.7043;6089.95;;;;;;;;
2025-10-27;Sensor 44;9.1866;841.01;92.7196;8363.35;;;;;;;;
2025-10-27;Sensor 37;10.0418;1483.61;103.9124;7720.75;;;;;;;;
2025-10-27;Sensor 79;8.7524;4126.01;101.8776;5078.35;;;;;;;;
2025-10-27;Sensor 153;7.8015;6487.61;99.0743;2716.75;;;;;;;;
2025-10-27;Sensor 27;0;1035.41;1.6525;8168.95;;;;;;;;
2025-10-27;Sensor 87;8.5885;4244.81;100.645;4959.55;;;;;;;;
2025-10-27;Sensor 155;4.8955;6588.41;70.3106;2615.95;;;;;;;;
2025-10-27;Sensor 13;0;1714.01;4.4413;7490.35;;;;;;;;
2025-10-27;Sensor 121;8.673;5670.41;105.3897;3533.95;;;;;;;;
2025-10-27;Sensor 16;10.2965;1811.21;107.8053;7393.15;;;;;;;;
2025-10-27;Sensor 61;0;3474.41;11.6758;5729.95;;;;;;;;
2025-10-27;Sensor 82;8.7099;4151.21;101.5561;5053.15;;;;;;;;
2025-10-27;Sensor 19;0.0369;1940.81;5.7423;7263.55;;;;;;;;
2025-10-27;Sensor 135;0.005;4687.61;15.8232;4516.75;;;;;;;;
2025-10-27;Sensor 50;10.2645;2792.21;111.5168;6412.15;;;;;;;;
2025-10-27;Sensor 1;0;203.81;-1.5857;9000.55;;;;;;;;
2025-10-27;Sensor 24;10.8295;2160.41;114.5708;7043.95;;;;;;;;
2025-10-27;Sensor 106;11.574;5123.21;132.7927;4081.15;;;;;;;;
2025-10-27;Sensor 49;10.354;2783.21;112.3748;6421.15;;;;;;;;
2025-10-27;Sensor 166;4.9912;6833.21;71.9865;2371.15;;;;;;;;
2025-10-27;Sensor 57;11.3581;3348.41;124.739;5855.95;;;;;;;;
2025-10-27;Sensor 94;8.3695;4446.41;98.7601;4757.95;;;;;;;;
2025-10-27;Sensor 9;9.5795;454.01;95.0582;8750.35;;;;;;;;
2025-10-27;Sensor 136;0.005;4694.81;15.8446;4509.55;;;;;;;;
2025-10-27;Sensor 90;0;4367.21;14.8326;4837.15;;;;;;;;
2025-10-27;Sensor 30;9.8616;1274.81;101.2523;7929.55;;;;;;;;
2025-10-27;Sensor 66;11.2368;3679.61;124.8866;5524.75;;;;;;;;
2025-10-27;Sensor 5;9.3518;326.21;92.256;8878.15;;;;;;;;
2025-10-27;Sensor 114;4.5983;5771.21;64.9387;3433.15;;;;;;;;
2025-10-27;Sensor 122;4.6959;5677.61;65.6395;3526.75;;;;;;;;
2025-10-27;Sensor 100;6.7317;4950.41;83.8623;4253.95;;;;;;;;
2025-10-27;Sensor 202;4.3036;8420.81;69.7672;783.55;;;;;;;;
2025-10-27;Sensor 203;4.4776;8428.01;71.5287;776.35;;;;;;;;
2025-10-27;Sensor 78;8.683;4122.41;101.1688;5081.95;;;;;;;;
2025-10-27;Sensor 79;8.7505;4126.01;101.8586;5078.35;;;;;;;;
2025-10-27;Sensor 29;9.8936;1267.61;101.5427;7936.75;;;;;;;;
2025-10-27;Sensor 154;4.841;6494.81;69.4907;2709.55;;;;;;;;
2025-10-27;Sensor 153;7.804;6487.61;99.0993;2716.75;;;;;;;;
2025-10-27;Sensor 190;5.2927;7817.81;77.8877;1386.55;;;;;;;;
2025-10-27;Sensor 196;5.2152;8201.21;78.2386;1003.15;;;;;;;;
2025-10-27;Sensor 184;0.025;7510.01;24.3121;1694.35;;;;;;;;
2025-10-27;Sensor 186;1.1286;7524.41;35.3903;1679.95;;;;;;;;
2025-10-27;Sensor 193;5.1326;8053.61;76.9792;1150.75;;;;;;;;
2025-10-27;Sensor 179;5.9578;7420.01;83.3757;1784.35;;;;;;;;
2025-10-27;Sensor 170;5.0788;7074.41;73.5708;2129.95;;;;;;;;
2025-10-27;Sensor 9;9.5814;454.01;95.0772;8750.35;;;;;;;;
2025-10-27;Sensor 187;5.6443;7744.01;81.187;1460.35;;;;;;;;
2025-10-27;Sensor 188;5.441;7751.21;79.1751;1453.15;;;;;;;;
2025-10-27;Sensor 199;3.9752;8298.41;66.1241;905.95;;;;;;;;
2025-10-27;Sensor 175;6.0103;7319.21;83.6047;1885.15;;;;;;;;
2025-10-27;Sensor 34;10.9371;2398.01;116.6232;6806.35;;;;;;;;
2025-10-27;Sensor 93;8.3714;4439.21;98.758;4765.15;;;;;;;;
2025-10-27;Sensor 94;8.3677;4446.41;98.7421;4757.95;;;;;;;;
2025-10-27;Sensor 54;10.9371;3121.61;119.5965;6082.75;;;;;;;;
2025-10-27;Sensor 53;10.2489;3114.41;112.6853;6089.95;;;;;;;;
2025-10-27;Sensor 22;1.3138;2066.81;19.0291;7137.55;;;;;;;;
2025-10-27;Sensor 99;7.2303;4943.21;88.8271;4261.15;;;;;;;;
2025-10-27;Sensor 161;0.0131;5139.41;17.2313;4064.95;;;;;;;;
2025-10-27;Sensor 64;11.183;3586.01;123.9644;5618.35;;;;;;;;
2025-10-27;Sensor 63;16.7691;3578.81;179.7958;5625.55;;;;;;;;
2025-10-27;Sensor 42;8.2144;1148.81;84.2625;8055.55;;;;;;;;
2025-10-27;Sensor 171;5.9071;7204.01;82.2344;2000.35;;;;;;;;
2025-10-27;Sensor 116;4.8554;5346.41;66.2622;3857.95;;;;;;;;
2025-10-27;Sensor 115;5.1351;5339.21;69.038;3865.15;;;;;;;;
2025-10-27;Sensor 127;10.354;6106.01;123.4789;3098.35;;;;;;;;
2025-10-27;Sensor 121;8.6761;5670.41;105.4207;3533.95;;;;;;;;
2025-10-27;Sensor 122;4.6928;5677.61;65.6085;3526.75;;;;;;;;
2025-10-27;Sensor 97;7.3398;4835.21;89.6049;4369.15;;;;;;;;
2025-10-27;Sensor 96;7.3686;4828.01;89.8718;4376.35;;;;;;;;
2025-10-27;Sensor 166;4.9893;6833.21;71.9675;2371.15;;;;;;;;
2025-10-27;Sensor 55;10.8201;3231.41;118.8781;5972.95;;;;;;;;
2025-10-27;Sensor 82;8.708;4151.21;101.5371;5053.15;;;;;;;;
2025-10-27;Sensor 17;16.0772;1872.41;165.8642;7331.95;;;;;;;;
2025-10-27;Sensor 131;4.9374;5548.01;67.6742;3656.35;;;;;;;;
2025-10-27;Sensor 2;3.8713;211.01;37.1348;8993.35;;;;;;;;
2025-10-27;Sensor 3;3.2301;254.21;30.7675;8950.15;;;;;;;;
2025-10-27;Sensor 105;11.3588;5116.01;130.6196;4088.35;;;;;;;;
2025-10-27;Sensor 160;0.2803;5092.61;19.7656;4111.75;;;;;;;;
2025-10-27;Sensor 106;11.5777;5123.21;132.8297;4081.15;;;;;;;;
2025-10-27;Sensor 174;5.9033;7276.01;82.4079;1928.35;;;;;;;;
2025-10-27;Sensor 111;5.0412;5234.81;67.7924;3969.55;;;;;;;;
2025-10-27;Sensor 112;4.9549;5242.01;66.9506;3962.35;;;;;;;;
2025-10-27;Sensor 43;9.1628;835.61;92.4594;8368.75;;;;;;;;
2025-10-27;Sensor 44;9.1847;841.01;92.7006;8363.35;;;;;;;;
2025-10-27;Sensor 23;8.621;2153.21;92.4558;7051.15;;;;;;;;
2025-10-27;Sensor 24;10.8276;2160.41;114.5518;7043.95;;;;;;;;
2025-10-27;Sensor 59;11.3613;3362.81;124.8301;5841.55;;;;;;;;
2025-10-27;Sensor 57;11.3594;3348.41;124.752;5855.95;;;;;;;;
2025-10-27;Sensor 60;11.2568;3370.01;123.8147;5834.35;;;;;;;;
2025-10-27;Sensor 141;0.2803;5092.61;19.7656;4111.75;;;;;;;;
2025-10-27;Sensor 163;4.9718;6685.61;71.3587;2518.75;;;;;;;;
2025-10-27;Sensor 173;5.8746;7268.81;82.0997;1935.55;;;;;;;;
2025-10-27;Sensor 108;0.8221;5184.41;25.4534;4019.95;;;;;;;;
2025-10-27;Sensor 109;5.8114;5191.61;75.3673;4012.75;;;;;;;;
2025-10-27;Sensor 114;4.6002;5771.21;64.9577;3433.15;;;;;;;;
2025-10-27;Sensor 31;8.5116;2279.21;91.8796;6925.15;;;;;;;;
2025-10-27;Sensor 76;8.7837;4000.01;101.6728;5204.35;;;;;;;;
2025-10-27;Sensor 75;8.7612;3996.41;101.433;5207.95;;;;;;;;
2025-10-27;Sensor 194;5.207;8060.81;77.7443;1143.55;;;;;;;;
2025-10-27;Sensor 191;5.2421;7916.81;77.6724;1287.55;;;;;;;;
2025-10-27;Sensor 192;5.2452;7924.01;77.7246;1280.35;;;;;;;;
2025-10-27;Sensor 180;6.0335;7427.21;84.1539;1777.15;;;;;;;;
2025-10-27;Sensor 178;6.1843;7376.81;85.5139;1827.55;;;;;;;;
2025-10-27;Sensor 35;10.6599;2412.41;113.9104;6791.95;;;;;;;;
2025-10-27;Sensor 33;10.6937;2390.81;114.1596;6813.55;;;;;;;;
2025-10-27;Sensor 125;5.015;6001.61;69.782;3202.75;;;;;;;;
2025-10-27;Sensor 102;6.7442;5065.61;84.3253;4138.75;;;;;;;;
2025-10-27;Sensor 25;7.8465;695.21;78.7194;8509.15;;;;;;;;
2025-10-27;Sensor 84;8.6279;4180.01;100.8545;5024.35;;;;;;;;
2025-10-27;Sensor 47;10.4685;2484.41;112.2923;6719.95;;;;;;;;
2025-10-27;Sensor 70;10.862;3755.21;121.4493;5449.15;;;;;;;;
2025-10-27;Sensor 69;11.1636;3748.01;124.4361;5456.35;;;;;;;;
2025-10-27;Sensor 172;5.2396;7211.21;75.5806;1993.15;;;;;;;;
2025-10-27;Sensor 15;10.4184;1804.01;108.9951;7400.35;;;;;;;;
2025-10-27;Sensor 81;8.6417;4147.61;100.8589;5056.75;;;;;;;;
2025-10-27;Sensor 18;10.3027;1879.61;108.1488;7324.75;;;;;;;;
2025-10-27;Sensor 132;4.6684;5553.41;65.0001;3650.95;;;;;;;;
2025-10-27;Sensor 67;11.2436;3686.81;124.9846;5517.55;;;;;;;;
2025-10-27;Sensor 130;3.887;5886.41;58.164;3317.95;;;;;;;;
2025-10-27;Sensor 45;8.4546;889.61;85.5993;8314.75;;;;;;;;
2025-10-27;Sensor 46;10.9096;896.81;110.1789;8307.55;;;;;;;;
2025-10-27;Sensor 52;10.1776;2966.81;111.3657;6237.55;;;;;;;;
2025-10-27;Sensor 182;5.8802;7459.61;82.7157;1744.75;;;;;;;;
2025-10-27;Sensor 4;0.9341;263.21;7.8211;8941.15;;;;;;;;
2025-10-27;Sensor 88;8.7155;4248.41;101.915;4955.95;;;;;;;;
2025-10-27;Sensor 10;9.3236;461.21;92.5288;8743.15;;;;;;;;
2025-10-27;Sensor 167;4.9612;6966.41;72.0777;2237.95;;;;;;;;
2025-10-27;Sensor 58;11.3125;3355.61;124.3121;5848.75;;;;;;;;
2025-10-27;Sensor 176;6.1605;7326.41;85.1279;1877.95;;;;;;;;
2025-10-27;Sensor 37;10.0431;1483.61;103.9254;7720.75;;;;;;;;
2025-10-27;Sensor 16;10.3002;1811.21;107.8423;7393.15;;;;;;;;
2025-10-27;Sensor 135;0.0038;4687.61;15.8112;4516.75;;;;;;;;
2025-10-27;Sensor 66;11.233;3679.61;124.8486;5524.75;;;;;;;;
2025-10-27;Sensor 197;4.582;8273.21;72.1181;931.15;;;;;;;;
2025-10-27;Sensor 198;4.5451;8280.41;71.7702;923.95;;;;;;;;
2025-10-27;Sensor 5;9.353;326.21;92.268;8878.15;;;;;;;;
2025-10-27;Sensor 6;9.4281;329.81;93.0338;8874.55;;;;;;;;
2025-10-27;Sensor 210;1.813;8802.41;45.9822;401.95;;;;;;;;
2025-10-27;Sensor 211;1.8149;8809.61;46.0223;394.75;;;;;;;;
2025-10-27;Sensor 212;1.4959;8950.01;43.2446;254.35;;;;;;;;
2025-10-27;Sensor 213;0.9966;8957.21;38.2728;247.15;;;;;;;;
2025-10-28;Sensor 49;10.3553;2783.21;112.3878;6445.50;;;;;;;;
2025-10-28;Sensor 175;6.0016;7319.21;83.5177;1909.50;;;;;;;;
2025-10-28;Sensor 176;6.1505;7326.41;85.0279;1902.30;;;;;;;;
2025-10-28;Sensor 50;10.2696;2792.21;111.5678;6436.50;;;;;;;;
2025-10-28;Sensor 99;7.2284;4943.21;88.8081;4285.50;;;;;;;;
2025-10-28;Sensor 156;4.9499;6595.61;70.8754;2633.10;;;;;;;;
2025-10-28;Sensor 78;8.6492;4122.41;100.8308;5106.30;;;;;;;;
2025-10-28;Sensor 79;8.7168;4126.01;101.5216;5102.70;;;;;;;;
2025-10-28;Sensor 193;5.1238;8053.61;76.8912;1175.10;;;;;;;;
2025-10-28;Sensor 42;8.1737;1148.81;83.8555;8079.90;;;;;;;;
2025-10-28;Sensor 116;4.8029;5346.41;65.7372;3882.30;;;;;;;;
2025-10-28;Sensor 115;5.0913;5339.21;68.6;3889.50;;;;;;;;
2025-10-28;Sensor 112;4.9061;5242.01;66.4626;3986.70;;;;;;;;
2025-10-28;Sensor 111;5.0043;5234.81;67.4234;3993.90;;;;;;;;
2025-10-28;Sensor 23;7.3535;2153.21;79.7808;7075.50;;;;;;;;
2025-10-28;Sensor 24;10.8295;2160.41;114.5708;7068.30;;;;;;;;
2025-10-28;Sensor 127;10.4166;6106.01;124.1049;3122.70;;;;;;;;
2025-10-28;Sensor 84;8.5991;4180.01;100.5665;5048.70;;;;;;;;
2025-10-28;Sensor 31;8.4984;2279.21;91.7476;6949.50;;;;;;;;
2025-10-28;Sensor 85;8.6861;4183.61;101.4509;5045.10;;;;;;;;
2025-10-28;Sensor 88;8.6886;4248.41;101.646;4980.30;;;;;;;;
2025-10-28;Sensor 87;8.5497;4244.81;100.257;4983.90;;;;;;;;
2025-10-28;Sensor 118;4.5451;5450.81;63.4658;3777.90;;;;;;;;
2025-10-28;Sensor 117;4.806;5443.61;66.0533;3785.10;;;;;;;;
2025-10-28;Sensor 70;10.8589;3755.21;121.4183;5473.50;;;;;;;;
2025-10-28;Sensor 69;11.1586;3748.01;124.3861;5480.70;;;;;;;;
2025-10-28;Sensor 63;16.7134;3578.81;179.2388;5649.90;;;;;;;;
2025-10-28;Sensor 75;8.7293;3996.41;101.114;5232.30;;;;;;;;
2025-10-28;Sensor 5;9.3518;326.21;92.256;8902.50;;;;;;;;
2025-10-28;Sensor 191;5.2302;7916.81;77.5534;1311.90;;;;;;;;
2025-10-28;Sensor 192;5.2352;7924.01;77.6246;1304.70;;;;;;;;
2025-10-28;Sensor 188;5.4222;7751.21;78.9871;1477.50;;;;;;;;
2025-10-28;Sensor 35;10.6631;2412.41;113.9424;6816.30;;;;;;;;
2025-10-28;Sensor 33;10.7037;2390.81;114.2596;6837.90;;;;;;;;
2025-10-28;Sensor 34;10.9421;2398.01;116.6732;6830.70;;;;;;;;
2025-10-28;Sensor 165;4.9449;6826.01;71.5023;2402.70;;;;;;;;
2025-10-28;Sensor 180;6.0116;7427.21;83.9349;1801.50;;;;;;;;
2025-10-28;Sensor 166;5.0012;6833.21;72.0865;2395.50;;;;;;;;
2025-10-28;Sensor 131;4.8586;5548.01;66.8862;3680.70;;;;;;;;
2025-10-28;Sensor 102;6.7423;5065.61;84.3063;4163.10;;;;;;;;
2025-10-28;Sensor 22;1.1743;2066.81;17.6341;7161.90;;;;;;;;
2025-10-28;Sensor 28;9.1259;1030.01;92.8893;8198.70;;;;;;;;
2025-10-28;Sensor 168;5.0475;6973.61;72.9615;2255.10;;;;;;;;
2025-10-28;Sensor 16;10.3033;1811.21;107.8733;7417.50;;;;;;;;
2025-10-28;Sensor 186;5.1682;7524.41;75.7863;1704.30;;;;;;;;
2025-10-28;Sensor 189;5.3891;7810.61;78.8305;1418.10;;;;;;;;
2025-10-28;Sensor 190;5.2827;7817.81;77.7877;1410.90;;;;;;;;
2025-10-28;Sensor 2;3.8901;211.01;37.3228;9017.70;;;;;;;;
2025-10-28;Sensor 4;0.9234;263.21;7.7141;8965.50;;;;;;;;
2025-10-28;Sensor 210;1.7843;8802.41;45.6952;426.30;;;;;;;;
2025-10-28;Sensor 211;1.7893;8809.61;45.7663;419.10;;;;;;;;
2025-10-28;Sensor 97;7.3429;4835.21;89.6359;4393.50;;;;;;;;
2025-10-28;Sensor 212;1.489;8950.01;43.1756;278.70;;;;;;;;
2025-10-28;Sensor 213;1.0479;8957.21;38.7858;271.50;;;;;;;;
2025-10-28;Sensor 170;5.08;7074.41;73.5828;2154.30;;;;;;;;
2025-10-28;Sensor 169;5.1176;7067.21;73.9377;2161.50;;;;;;;;
2025-10-28;Sensor 60;11.2587;3370.01;123.8337;5858.70;;;;;;;;
2025-10-28;Sensor 58;11.3043;3355.61;124.2301;5873.10;;;;;;;;
2025-10-28;Sensor 181;0.112;7452.41;25.0129;1776.30;;;;;;;;
2025-10-28;Sensor 182;5.8971;7459.61;82.8847;1769.10;;;;;;;;
2025-10-28;Sensor 157;8.1343;4583.21;96.8099;4645.50;;;;;;;;
2025-10-28;Sensor 158;8.24;4576.01;97.8457;4652.70;;;;;;;;
2025-10-28;Sensor 38;10.0787;1490.81;104.311;7737.90;;;;;;;;
2025-10-28;Sensor 12;0.0081;1597.01;4.0414;7631.70;;;;;;;;
2025-10-28;Sensor 203;4.4638;8428.01;71.3907;800.70;;;;;;;;
2025-10-28;Sensor 48;10.4566;2491.61;112.2025;6737.10;;;;;;;;
2025-10-28;Sensor 44;9.1916;841.01;92.7696;8387.70;;;;;;;;
2025-10-28;Sensor 196;5.2083;8201.21;78.1696;1027.50;;;;;;;;
2025-10-28;Sensor 93;8.3476;4439.21;98.52;4789.50;;;;;;;;
2025-10-28;Sensor 94;8.3439;4446.41;98.5041;4782.30;;;;;;;;
2025-10-28;Sensor 105;11.0885;5116.01;127.9166;4112.70;;;;;;;;
2025-10-28;Sensor 160;0.2853;5092.61;19.8156;4136.10;;;;;;;;
2025-10-28;Sensor 106;11.5927;5123.21;132.9797;4105.50;;;;;;;;
2025-10-28;Sensor 125;5;6001.61;69.632;3227.10;;;;;;;;
2025-10-28;Sensor 141;0.2853;5092.61;19.8156;4136.10;;;;;;;;
2025-10-28;Sensor 177;6.2218;7369.61;85.8674;1859.10;;;;;;;;
2025-10-28;Sensor 172;5.2289;7211.21;75.4736;2017.50;;;;;;;;
2025-10-28;Sensor 81;8.6073;4147.61;100.5149;5081.10;;;;;;;;
2025-10-28;Sensor 171;5.8933;7204.01;82.0964;2024.70;;;;;;;;
2025-10-28;Sensor 82;8.6742;4151.21;101.1991;5077.50;;;;;;;;
2025-10-28;Sensor 122;4.5695;5677.61;64.3755;3551.10;;;;;;;;
2025-10-28;Sensor 72;10.3559;3870.41;116.8622;5358.30;;;;;;;;
2025-10-28;Sensor 73;9.8504;3874.01;111.8219;5354.70;;;;;;;;
2025-10-28;Sensor 163;4.9824;6685.61;71.4647;2543.10;;;;;;;;
2025-10-28;Sensor 164;4.958;6692.81;71.2422;2535.90;;;;;;;;
2025-10-28;Sensor 153;7.8015;6487.61;99.0743;2741.10;;;;;;;;
2025-10-28;Sensor 154;4.8498;6494.81;69.5787;2733.90;;;;;;;;
2025-10-28;Sensor 10;9.3255;461.21;92.5478;8767.50;;;;;;;;
2025-10-28;Sensor 9;9.5845;454.01;95.1082;8774.70;;;;;;;;
2025-10-28;Sensor 114;4.4607;5771.21;63.5627;3457.50;;;;;;;;
2025-10-28;Sensor 17;19.0157;1872.41;195.2492;7356.30;;;;;;;;
2025-10-28;Sensor 18;10.2965;1879.61;108.0868;7349.10;;;;;;;;
2025-10-28;Sensor 51;10.1863;2959.61;111.4227;6269.10;;;;;;;;
2025-10-28;Sensor 52;10.1845;2966.81;111.4347;6261.90;;;;;;;;
2025-10-28;Sensor 29;9.9092;1267.61;101.6987;7961.10;;;;;;;;
2025-10-28;Sensor 30;9.8698;1274.81;101.3343;7953.90;;;;;;;;
2025-10-28;Sensor 184;0;7510.01;24.0621;1718.70;;;;;;;;
2025-10-28;Sensor 178;6.1811;7376.81;85.4819;1851.90;;;;;;;;
2025-10-28;Sensor 195;5.1082;8194.01;77.1475;1034.70;;;;;;;;
2025-10-28;Sensor 194;5.1951;8060.81;77.6253;1167.90;;;;;;;;
2025-10-28;Sensor 6;9.4331;329.81;93.0838;8898.90;;;;;;;;
2025-10-28;Sensor 8;10.8639;425.21;107.7838;8803.50;;;;;;;;
2025-10-28;Sensor 54;10.944;3121.61;119.6655;6107.10;;;;;;;;
2025-10-28;Sensor 103;6.4839;5072.81;81.7437;4155.90;;;;;;;;
2025-10-28;Sensor 26;9.1697;702.41;91.981;8526.30;;;;;;;;
2025-10-28;Sensor 25;7.9773;695.21;80.0274;8533.50;;;;;;;;
2025-10-28;Sensor 161;0.0063;5139.41;17.1633;4089.30;;;;;;;;
2025-10-28;Sensor 47;10.4798;2484.41;112.4053;6744.30;;;;;;;;
2025-10-28;Sensor 15;10.4028;1804.01;108.8391;7424.70;;;;;;;;
2025-10-28;Sensor 55;10.8301;3231.41;118.9781;5997.30;;;;;;;;
2025-10-28;Sensor 132;4.557;5553.41;63.8861;3675.30;;;;;;;;
2025-10-28;Sensor 45;8.4665;889.61;85.7183;8339.10;;;;;;;;
2025-10-28;Sensor 43;9.1728;835.61;92.5594;8393.10;;;;;;;;
2025-10-28;Sensor 46;10.9189;896.81;110.2719;8331.90;;;;;;;;
2025-10-28;Sensor 32;10.9377;2286.41;116.1706;6942.30;;;;;;;;
2025-10-28;Sensor 76;8.7493;4000.01;101.3288;5228.70;;;;;;;;
2025-10-28;Sensor 167;4.9643;6966.41;72.1087;2262.30;;;;;;;;
2025-10-28;Sensor 14;10.3997;1721.21;108.4674;7507.50;;;;;;;;
2025-10-28;Sensor 53;10.2539;3114.41;112.7353;6114.30;;;;;;;;
2025-10-28;Sensor 121;8.5091;5670.41;103.7507;3558.30;;;;;;;;
2025-10-28;Sensor 19;0.0407;1940.81;5.7803;7287.90;;;;;;;;
2025-10-28;Sensor 135;0.005;4687.61;15.8232;4541.10;;;;;;;;
2025-10-28;Sensor 187;5.6325;7744.01;81.069;1484.70;;;;;;;;
2025-10-28;Sensor 126;4.883;6008.81;68.4835;3219.90;;;;;;;;
2025-10-28;Sensor 133;4.7228;6361.61;67.9172;2867.10;;;;;;;;
2025-10-28;Sensor 64;11.1811;3586.01;123.9454;5642.70;;;;;;;;
2025-10-28;Sensor 96;7.3698;4828.01;89.8838;4400.70;;;;;;;;
2025-10-28;Sensor 130;3.7694;5886.41;56.988;3342.30;;;;;;;;
2025-10-28;Sensor 129;4.2874;5879.21;62.1469;3349.50;;;;;;;;
2025-10-28;Sensor 174;5.8865;7276.01;82.2399;1952.70;;;;;;;;
2025-10-28;Sensor 108;0.8289;5184.41;25.5214;4044.30;;;;;;;;
2025-10-28;Sensor 109;5.8283;5191.61;75.5363;4037.10;;;;;;;;
2025-10-28;Sensor 113;4.6615;5764.01;65.5496;3464.70;;;;;;;;
2025-10-28;Sensor 173;5.8539;7268.81;81.8927;1959.90;;;;;;;;
2025-10-28;Sensor 37;10.0468;1483.61;103.9624;7745.10;;;;;;;;
2025-10-28;Sensor 57;11.3544;3348.41;124.702;5880.30;;;;;;;;
2025-10-28;Sensor 202;4.3049;8420.81;69.7802;807.90;;;;;;;;
2025-10-28;Sensor 199;3.9652;8298.41;66.0241;930.30;;;;;;;;
2025-10-28;Sensor 201;4.527;8305.61;71.6632;923.10;;;;;;;;
2025-10-28;Sensor 197;4.5639;8273.21;71.9371;955.50;;;;;;;;
2025-10-28;Sensor 198;4.5301;8280.41;71.6202;948.30;;;;;;;;
2025-10-29;Sensor 49;10.3571;2783.21;112.4058;6488.74;;;;;;;;
2025-10-29;Sensor 50;10.2796;2792.21;111.6678;6479.74;;;;;;;;
2025-10-29;Sensor 84;8.6467;4180.01;101.0425;5091.94;;;;;;;;
2025-10-29;Sensor 85;8.7437;4183.61;102.0269;5088.34;;;;;;;;
2025-10-29;Sensor 155;4.8936;6588.41;70.2916;2683.54;;;;;;;;
2025-10-29;Sensor 47;10.4785;2484.41;112.3923;6787.54;;;;;;;;
2025-10-29;Sensor 48;10.4579;2491.61;112.2155;6780.34;;;;;;;;
2025-10-29;Sensor 180;6.0673;7427.21;84.4919;1844.74;;;;;;;;
2025-10-29;Sensor 175;5.9866;7319.21;83.3677;1952.74;;;;;;;;
2025-10-29;Sensor 176;6.1455;7326.41;84.9779;1945.54;;;;;;;;
2025-10-29;Sensor 114;4.2649;5771.21;61.6047;3500.74;;;;;;;;
2025-10-29;Sensor 55;10.8351;3231.41;119.0281;6040.54;;;;;;;;
2025-10-29;Sensor 56;11.2524;3240.41;123.2381;6031.54;;;;;;;;
2025-10-29;Sensor 181;0.0951;7452.41;24.8439;1819.54;;;;;;;;
