Datetime,Location name,Pressure_kPa
2023-04-20 00:00:00,PZ1401-2,112.625
2023-04-20 00:00:00,PZ1502,54.6625
2023-04-20 00:00:00,PZ1602-1,44.765
2023-04-20 00:00:00,PZ1602-2,39.0375
2023-04-20 00:00:00,PZ1701-1,270.975
2023-04-20 00:00:00,PZ1701-2,108.0
2023-04-20 00:00:00,PZ2003-1,60.14
2023-04-20 00:00:00,PZ2003-2,26.4425
2023-04-20 00:00:00,PZ2101,10.8
2023-04-20 00:00:00,PZ8006,-1.59
2023-04-20 00:00:00,PZ8010,15.8175
2023-04-20 00:00:00,PZ9067,23.65
2023-04-20 00:00:00,PZ9071,27.6375
2023-04-20 00:00:00,PZP1,51.0175
2023-04-20 00:00:00,PZP10,-9.3425
2023-04-20 00:00:00,PZP11,83.9225
2023-04-20 00:00:00,PZP13-2,39.56
2023-04-20 00:00:00,PZP14,23.29
2023-04-20 00:00:00,PZP15,15.09
2023-04-20 00:00:00,PZP16-1,164.0
2023-04-20 00:00:00,PZP16-2,66.3225
2023-04-20 00:00:00,PZP17-1,239.0
2023-04-20 00:00:00,PZP17-2,70.365
2023-04-20 00:00:00,PZP19-1,96.3225
2023-04-20 00:00:00,PZP19-2,40.425
2023-04-20 00:00:00,PZP21,50.605
2023-04-20 00:00:00,PZP22-1,72.8775
2023-04-20 00:00:00,PZP22-2,72.76
2023-04-20 00:00:00,PZP23-1,126.0
2023-04-20 00:00:00,PZP23-2,71.36
2023-04-20 00:00:00,PZP24-1,97.0475
2023-04-20 00:00:00,PZP24-2,40.8625
2023-04-20 00:00:00,PZP25-1,232.0
2023-04-20 00:00:00,PZP25-2,101.395
2023-04-20 00:00:00,PZP26-1,114.0
2023-04-20 00:00:00,PZP26-2,65.49
2023-04-20 00:00:00,PZP27-1,223.0
2023-04-20 00:00:00,PZP27-2,168.57
2023-04-20 00:00:00,PZP28-1,168.865
2023-04-20 00:00:00,PZP28-2,79.125
2023-04-20 00:00:00,PZP29,53.59
2023-04-20 00:00:00,PZP3,7.2725
2023-04-20 00:00:00,PZP30-1,173.55
2023-04-20 00:00:00,PZP30-2,70.235
2023-04-20 00:00:00,PZP32-1,169.0
2023-04-20 00:00:00,PZP32-2,100.0
2023-04-20 00:00:00,PZP33-1,207.0
2023-04-20 00:00:00,PZP33-2,143.145
2023-04-20 00:00:00,PZP34-1,74.6
2023-04-20 00:00:00,PZP34-2,59.0675
2023-04-20 00:00:00,PZP35-1,110.79
2023-04-20 00:00:00,PZP35-2,81.7525
2023-04-20 00:00:00,PZP36,27.5375
2023-04-20 00:00:00,PZP37,5.3375
2023-04-20 00:00:00,PZP38,18.88
2023-04-20 00:00:00,PZP4-1,27.4925
2023-04-20 00:00:00,PZP4-2,71.9575
2023-04-20 00:00:00,PZP40,54.22
2023-04-20 00:00:00,PZP5,41.785
2023-04-20 00:00:00,PZP6,112.0
2023-04-20 00:00:00,PZP7,16.5725
2023-04-20 00:00:00,PZP9,-5.52
2023-04-20 00:00:00,SBR2,-730.48
2023-04-20 00:00:00,SBR3,261.0
2023-04-20 00:00:00,SBR5,1280.0
2023-04-21 00:00:00,15.jan,13.975
2023-04-21 00:00:00,15.feb,16.625
2023-04-21 00:00:00,190,773.7
2023-04-21 00:00:00,362-1,302.725
2023-04-21 00:00:00,362-2,188.125
2023-04-21 00:00:00,571-1,50.825
2023-04-21 00:00:00,571-2,39.05
2023-04-21 00:00:00,580-1,191.975
2023-04-21 00:00:00,580-2,27.25
2023-04-21 00:00:00,712-1,40.15
2023-04-21 00:00:00,712-2,134.5
2023-04-21 00:00:00,922,24.125
2023-04-21 00:00:00,941,26.525
2023-04-21 00:00:00,B6,90.05
2023-04-21 00:00:00,B9N,209.2
2023-04-21 00:00:00,B9Ø,149.2
2023-04-21 00:00:00,HB-3720,104.075
2023-04-21 00:00:00,HB-3820,106.075
2023-04-21 00:00:00,HB-4120,133.125
2023-04-21 00:00:00,HB-4220,103.175
2023-04-21 00:00:00,HB-4320,164.0
2023-04-21 00:00:00,HB-4620,133.6
2023-04-21 00:00:00,HB-4720,133.75
2023-04-21 00:00:00,HB-5121,1709.85
2023-04-21 00:00:00,HB-5122,139.15
2023-04-21 00:00:00,K-1420,88.6
2023-04-21 00:00:00,K-1520,88.4
2023-04-21 00:00:00,K-1620,150.075
2023-04-21 00:00:00,K-1720,70.875
2023-04-21 00:00:00,K-1820,90.025
2023-04-21 00:00:00,K-1920,61.95
2023-04-21 00:00:00,K-2020,120.475
2023-04-21 00:00:00,K-2120,144.35
2023-04-21 00:00:00,K-2220,80.2
2023-04-21 00:00:00,K-2320,105.45
2023-04-21 00:00:00,K-2620,71.975
2023-04-21 00:00:00,L0P,12.1
2023-04-21 00:00:00,PZ-2203-1,31.025
2023-04-21 00:00:00,PZ-2203-2,127.175
2023-04-21 00:00:00,PZ-2207-1,137.075
2023-04-21 00:00:00,PZ-2207-2,58.575
2023-04-21 00:00:00,PZ-3020-1,-90797.6
2023-04-21 00:00:00,PZ-3020-2,132.45
2023-04-21 00:00:00,PZ-3047-1,174.2
2023-04-21 00:00:00,PZ-3047-2,58.35
2023-04-21 00:00:00,PZ-3103-2,26.875
2023-04-21 00:00:00,PZ-3112-2,23.95
2023-04-21 00:00:00,PZ-3124-1,107.225
2023-04-21 00:00:00,PZ-3124-2,59.5
2023-04-21 00:00:00,PZ-3129-1,46.4
2023-04-21 00:00:00,PZ-3129-2,30.025
2023-04-21 00:00:00,PZ-4004-1,-604.9
2023-04-21 00:00:00,PZ-4004-2,19.475
2023-04-21 00:00:00,PZ-4015-1,7.825
2023-04-21 00:00:00,PZ-4019-1,191.675
2023-04-21 00:00:00,PZ-4028-1,343.55
2023-04-21 00:00:00,PZ-4028-2,168.75
2023-04-21 00:00:00,PZ-4031-1,134.875
2023-04-21 00:00:00,PZ-4031-2,62.625
2023-04-21 00:00:00,PZ-4035-1,110.125
2023-04-21 00:00:00,PZ-4035-2,30.55
2023-04-21 00:00:00,PZ-5001-1,75.875
2023-04-21 00:00:00,PZ-5001-2,33.675
2023-04-21 00:00:00,PZ-5002-1,174.925
2023-04-21 00:00:00,PZ-5002-2,80.575
2023-04-21 00:00:00,PZ-5003,204.75
2023-04-21 00:00:00,PZ-5004-1,296.375
2023-04-21 00:00:00,PZ-5004-2,130.475
2023-04-21 00:00:00,PZ-5010-1,451.5
2023-04-21 00:00:00,PZ-6030-1,94.5
2023-04-21 00:00:00,PZ-6030-2,43.725
2023-04-21 00:00:00,PZ-6033-1,101.475
2023-04-21 00:00:00,PZ-6033-2,26.85
2023-04-21 00:00:00,PZ-9002,9.775
2023-04-21 00:00:00,PZ-9004,29.25
2023-04-21 00:00:00,PZ-9005,320.9
2023-04-21 00:00:00,PZ-9006,98.55
2023-04-21 00:00:00,PZ-9008,490.95
2023-04-21 00:00:00,PZ-9009,225.75
2023-04-21 00:00:00,PZ-9010,236.275
2023-04-21 00:00:00,PZ-9011,537.1
2023-04-21 00:00:00,PZ-9012,199.35
2023-04-21 00:00:00,PZ-9013,268.175
2023-04-21 00:00:00,PZ-9014,129.15
2023-04-21 00:00:00,PZ-9015,187.4
2023-04-21 00:00:00,PZ-9016,345.7
2023-04-21 00:00:00,PZ-9020-1,80.075
2023-04-21 00:00:00,PZ-9020-2,55.9
2023-04-21 00:00:00,PZ-9020-3,44.45
2023-04-21 00:00:00,PZ-9021,220.4
2023-04-21 00:00:00,PZ-9025,86.175
2023-04-21 00:00:00,PZ-9027,222.4
2023-04-21 00:00:00,PZ-9029,201.55
2023-04-21 00:00:00,PZ-9030,12.975
2023-04-21 00:00:00,PZ-9031,1.133333333
2023-04-21 00:00:00,PZ-9032,-5.65
2023-04-21 00:00:00,PZ-9033,134.2
2023-04-21 00:00:00,PZ-9036,30.65
2023-04-21 00:00:00,PZ-9037,105.425
2023-04-21 00:00:00,PZ-9040,5.825
2023-04-21 00:00:00,PZ-9041,18.05
2023-04-21 00:00:00,PZ-9042,22.23333333
2023-04-21 00:00:00,PZ-9043,58.125
2023-04-21 00:00:00,PZ-9047,20.65
2023-04-21 00:00:00,PZ-9048,109.85
2023-04-21 00:00:00,PZ-9049,78.25
2023-04-21 00:00:00,PZ-9055-1,40.25
2023-04-21 00:00:00,PZ-9055-2,42.45
2023-04-21 00:00:00,PZ-9055-3,26.45
2023-04-21 00:00:00,PZ-9057,2.35
2023-04-21 00:00:00,PZ-9058,140.25
2023-04-21 00:00:00,PZ-9060-1,201.05
2023-04-21 00:00:00,PZ-9060-2,142.2
2023-04-21 00:00:00,PZ-9060-4,26.675
2023-04-21 00:00:00,PZ-9065,124.0
2023-04-21 00:00:00,S02-1,51.825
2023-04-21 00:00:00,S02-2,201.85
2023-04-21 00:00:00,S02-3,388.15
2023-04-21 00:00:00,S02-4,456.775
2023-04-21 00:00:00,S02-5,544.875
2023-04-21 00:00:00,S02-6,682.15
2023-04-21 00:00:00,HB2920-1,715.165
2023-04-21 00:00:00,HB2920-2,1248.0
2023-04-21 00:00:00,HB3020,89.925
2023-04-21 00:00:00,HB3120-1,248.0
2023-04-21 00:00:00,HB3120-2,185.0
2023-04-21 00:00:00,HB3220-1,216.335
2023-04-21 00:00:00,HB3220-2,111.0
2023-04-21 00:00:00,HB3320,133.0
2023-04-21 00:00:00,HB3420-1,188.555
2023-04-21 00:00:00,HB3420-2,173.505
2023-04-21 00:00:00,HB3520-1,198.0
2023-04-21 00:00:00,HB3620,147.13
2023-04-21 00:00:00,K-2920,1373.0
2023-04-21 00:00:00,K2720,180.0
2023-04-21 00:00:00,PZ-9064,53.115
2023-04-21 00:00:00,PZ01,28.7925
2023-04-21 00:00:00,PZ02,33.8
2023-04-21 00:00:00,PZ03,34.56
2023-04-21 00:00:00,PZ04,11.88
2023-04-21 00:00:00,PZ05,25.9375
2023-04-21 00:00:00,PZ06,69.3025
2023-04-21 00:00:00,PZ07-1,127.0
2023-04-21 00:00:00,PZ07-2,43.8875
2023-04-21 00:00:00,PZ12-1,65.935
2023-04-21 00:00:00,PZ12-2,28.805
2023-04-21 00:00:00,PZ1401-2,113.425
2023-04-21 00:00:00,PZ1502,54.4075
2023-04-21 00:00:00,PZ1602-1,43.86
2023-04-21 00:00:00,PZ1602-2,39.07
2023-04-21 00:00:00,PZ1701-1,271.0
2023-04-21 00:00:00,PZ1701-2,108.0
2023-04-21 00:00:00,PZ2003-1,60.1525
2023-04-21 00:00:00,PZ2003-2,25.9625
2023-04-21 00:00:00,PZ2101,10.745
2023-04-21 00:00:00,PZ8006,-1.8625
2023-04-21 00:00:00,PZ8010,16.1875
2023-04-21 00:00:00,PZ9067,24.1
2023-04-21 00:00:00,PZ9071,27.4125
2023-04-21 00:00:00,PZP1,51.0
2023-04-21 00:00:00,PZP10,-9.285
2023-04-21 00:00:00,PZP11,83.665
2023-04-21 00:00:00,PZP13-2,39.515
2023-04-21 00:00:00,PZP14,22.0425
2023-04-21 00:00:00,PZP15,14.855
2023-04-21 00:00:00,PZP16-1,162.0
2023-04-21 00:00:00,PZP16-2,65.33
2023-04-21 00:00:00,PZP17-1,239.0
2023-04-21 00:00:00,PZP17-2,70.4425
2023-04-21 00:00:00,PZP19-1,95.915
2023-04-21 00:00:00,PZP19-2,40.7775
2023-04-21 00:00:00,PZP21,49.7125
2023-04-21 00:00:00,PZP22-1,72.14
2023-04-21 00:00:00,PZP22-2,71.9
2023-04-21 00:00:00,PZP23-1,126.0
2023-04-21 00:00:00,PZP23-2,72.1975
2023-04-21 00:00:00,PZP24-1,97.025
2023-04-21 00:00:00,PZP24-2,40.8875
2023-04-21 00:00:00,PZP25-1,231.825
2023-04-21 00:00:00,PZP25-2,101.0
2023-04-21 00:00:00,PZP26-1,113.64
2023-04-21 00:00:00,PZP26-2,65.5175
2023-04-21 00:00:00,PZP27-1,223.0
2023-04-21 00:00:00,PZP27-2,169.0
2023-04-21 00:00:00,PZP28-1,169.0
2023-04-21 00:00:00,PZP28-2,79.0925
2023-04-21 00:00:00,PZP29,53.3775
2023-04-21 00:00:00,PZP3,7.635
2023-04-21 00:00:00,PZP30-1,173.44
2023-04-21 00:00:00,PZP30-2,70.3
2023-04-21 00:00:00,PZP32-1,169.0
2023-04-21 00:00:00,PZP32-2,99.9025
2023-04-21 00:00:00,PZP33-1,206.0
2023-04-21 00:00:00,PZP33-2,143.15
2023-04-21 00:00:00,PZP34-1,74.795
2023-04-21 00:00:00,PZP34-2,59.29
2023-04-21 00:00:00,PZP35-1,110.17
2023-04-21 00:00:00,PZP35-2,81.625
2023-04-21 00:00:00,PZP36,27.3225
2023-04-21 00:00:00,PZP37,5.485
2023-04-21 00:00:00,PZP38,18.7
2023-04-21 00:00:00,PZP4-1,27.6575
2023-04-21 00:00:00,PZP4-2,71.87
2023-04-21 00:00:00,PZP40,53.8225
2023-04-21 00:00:00,PZP5,41.8
2023-04-21 00:00:00,PZP6,112.0
2023-04-21 00:00:00,PZP7,16.605
2023-04-21 00:00:00,PZP9,-5.9375
2023-04-21 00:00:00,SBR2,-732.0
2023-04-21 00:00:00,SBR3,259.37
2023-04-21 00:00:00,SBR5,1284.0
2023-04-22 00:00:00,15.jan,12.9
2023-04-22 00:00:00,15.feb,17.0
2023-04-22 00:00:00,190,815.5
2023-04-22 00:00:00,362-1,301.9
2023-04-22 00:00:00,362-2,187.075
2023-04-22 00:00:00,571-1,49.975
2023-04-22 00:00:00,571-2,37.95
2023-04-22 00:00:00,580-1,190.775
2023-04-22 00:00:00,580-2,26.075
2023-04-22 00:00:00,712-1,38.825
2023-04-22 00:00:00,712-2,132.675
2023-04-22 00:00:00,922,23.2
2023-04-22 00:00:00,941,25.2
2023-04-22 00:00:00,HB-3720,103.175
2023-04-22 00:00:00,HB-3820,103.55
2023-04-22 00:00:00,HB-4120,131.925
2023-04-22 00:00:00,HB-4220,101.975
2023-04-22 00:00:00,HB-4320,162.9
2023-04-22 00:00:00,HB-4620,132.55
2023-04-22 00:00:00,HB-4720,132.375
2023-04-22 00:00:00,HB-5121,1709.95
2023-04-22 00:00:00,HB-5122,137.625
2023-04-22 00:00:00,K-1420,86.0
2023-04-22 00:00:00,K-1520,86.725
2023-04-22 00:00:00,K-1620,149.025
2023-04-22 00:00:00,K-1720,69.6
2023-04-22 00:00:00,K-1820,88.725
2023-04-22 00:00:00,K-1920,60.625
2023-04-22 00:00:00,K-2020,119.475
2023-04-22 00:00:00,K-2120,137.7
2023-04-22 00:00:00,K-2220,78.125
2023-04-22 00:00:00,K-2320,104.175
2023-04-22 00:00:00,K-2620,70.575
2023-04-22 00:00:00,PZ-2203-1,29.525
2023-04-22 00:00:00,PZ-2203-2,126.375
2023-04-22 00:00:00,PZ-2207-1,135.975
2023-04-22 00:00:00,PZ-2207-2,57.475
2023-04-22 00:00:00,PZ-3020-1,-90797.6
2023-04-22 00:00:00,PZ-3020-2,131.325
2023-04-22 00:00:00,PZ-3047-1,172.5
2023-04-22 00:00:00,PZ-3047-2,57.275
2023-04-22 00:00:00,PZ-3103-2,26.175
2023-04-22 00:00:00,PZ-3112-2,22.875
2023-04-22 00:00:00,PZ-3124-1,105.475
2023-04-22 00:00:00,PZ-3124-2,58.0
2023-04-22 00:00:00,PZ-3129-1,44.675
2023-04-22 00:00:00,PZ-3129-2,28.725
2023-04-22 00:00:00,PZ-4004-1,-606.125
2023-04-22 00:00:00,PZ-4004-2,18.225
2023-04-22 00:00:00,PZ-4015-1,7.175
2023-04-22 00:00:00,PZ-4019-1,190.625
2023-04-22 00:00:00,PZ-4028-1,342.35
2023-04-22 00:00:00,PZ-4028-2,167.7
2023-04-22 00:00:00,PZ-4031-1,133.65
2023-04-22 00:00:00,PZ-4031-2,61.65
2023-04-22 00:00:00,PZ-4035-1,109.2
2023-04-22 00:00:00,PZ-4035-2,29.45
2023-04-22 00:00:00,PZ-5001-1,74.625
2023-04-22 00:00:00,PZ-5001-2,32.3
2023-04-22 00:00:00,PZ-5002-1,173.725
2023-04-22 00:00:00,PZ-5002-2,79.375
2023-04-22 00:00:00,PZ-5003,203.425
2023-04-22 00:00:00,PZ-5004-1,295.175
2023-04-22 00:00:00,PZ-5004-2,129.275
2023-04-22 00:00:00,PZ-5010-1,450.4
2023-04-22 00:00:00,PZ-6030-1,93.325
2023-04-22 00:00:00,PZ-6030-2,42.525
2023-04-22 00:00:00,PZ-6033-1,100.425
2023-04-22 00:00:00,PZ-6033-2,25.95
2023-04-22 00:00:00,PZ-9002,9.0
2023-04-22 00:00:00,PZ-9004,28.425
2023-04-22 00:00:00,PZ-9005,320.1
2023-04-22 00:00:00,PZ-9006,97.525
2023-04-22 00:00:00,PZ-9008,489.85
2023-04-22 00:00:00,PZ-9009,224.8
2023-04-22 00:00:00,PZ-9010,235.125
2023-04-22 00:00:00,PZ-9011,536.05
2023-04-22 00:00:00,PZ-9012,198.225
2023-04-22 00:00:00,PZ-9013,267.2
2023-04-22 00:00:00,PZ-9014,127.7
2023-04-22 00:00:00,PZ-9015,186.3
2023-04-22 00:00:00,PZ-9016,344.625
2023-04-22 00:00:00,PZ-9020-1,79.475
2023-04-22 00:00:00,PZ-9020-2,54.7
2023-04-22 00:00:00,PZ-9020-3,43.025
2023-04-22 00:00:00,PZ-9021,218.9
2023-04-22 00:00:00,PZ-9025,85.125
2023-04-22 00:00:00,PZ-9027,221.2
2023-04-22 00:00:00,PZ-9029,200.425
2023-04-22 00:00:00,PZ-9030,11.85
2023-04-22 00:00:00,PZ-9031,-0.166666667
2023-04-22 00:00:00,PZ-9032,-6.75
2023-04-22 00:00:00,PZ-9033,133.575
2023-04-22 00:00:00,PZ-9036,29.55
2023-04-22 00:00:00,PZ-9037,104.175
2023-04-22 00:00:00,PZ-9040,2.85
2023-04-22 00:00:00,PZ-9041,16.7
2023-04-22 00:00:00,PZ-9042,21.4
2023-04-22 00:00:00,PZ-9043,56.675
2023-04-22 00:00:00,PZ-9047,18.475
2023-04-22 00:00:00,PZ-9048,108.5
2023-04-22 00:00:00,PZ-9049,76.625
2023-04-22 00:00:00,PZ-9055-1,39.7
2023-04-22 00:00:00,PZ-9055-2,41.15
2023-04-22 00:00:00,PZ-9055-3,25.25
2023-04-22 00:00:00,PZ-9057,1.025
2023-04-22 00:00:00,PZ-9058,139.0
2023-04-22 00:00:00,PZ-9060-1,199.675
2023-04-22 00:00:00,PZ-9060-2,140.0
2023-04-22 00:00:00,PZ-9060-4,25.425
2023-04-22 00:00:00,PZ-9065,122.3333333
2023-04-22 00:00:00,S02-1,50.75
2023-04-22 00:00:00,S02-2,200.7
2023-04-22 00:00:00,S02-3,386.95
2023-04-22 00:00:00,S02-4,455.625
2023-04-22 00:00:00,S02-5,543.8
2023-04-22 00:00:00,S02-6,681.05
2023-04-22 00:00:00,HB2920-1,718.0
2023-04-22 00:00:00,HB2920-2,1253.86
2023-04-22 00:00:00,HB3020,88.7125
2023-04-22 00:00:00,HB3120-1,247.0
2023-04-22 00:00:00,HB3120-2,183.0
2023-04-22 00:00:00,HB3220-1,214.715
2023-04-22 00:00:00,HB3220-2,109.0
2023-04-22 00:00:00,HB3320,131.445
2023-04-22 00:00:00,HB3420-1,185.85
2023-04-22 00:00:00,HB3420-2,170.715
2023-04-22 00:00:00,HB3520-1,197.0
2023-04-22 00:00:00,HB3620,145.515
2023-04-22 00:00:00,K-2920,1379.0
2023-04-22 00:00:00,K2720,178.0
2023-04-22 00:00:00,PZ-9064,52.965
2023-04-22 00:00:00,PZ01,29.05
2023-04-22 00:00:00,PZ02,33.7975
2023-04-22 00:00:00,PZ03,34.19
2023-04-22 00:00:00,PZ04,11.8525
2023-04-22 00:00:00,PZ05,25.7625
2023-04-22 00:00:00,PZ06,68.615
2023-04-22 00:00:00,PZ07-1,128.0
2023-04-22 00:00:00,PZ07-2,44.705
2023-04-22 00:00:00,PZ12-1,64.49
2023-04-22 00:00:00,PZ12-2,30.05
2023-04-22 00:00:00,PZ1401-2,115.0
2023-04-22 00:00:00,PZ1502,54.1675
2023-04-22 00:00:00,PZ1602-1,43.045
2023-04-22 00:00:00,PZ1602-2,39.1025
2023-04-22 00:00:00,PZ1701-1,270.27
2023-04-22 00:00:00,PZ1701-2,107.79
2023-04-22 00:00:00,PZ2003-1,60.41
2023-04-22 00:00:00,PZ2003-2,25.715
2023-04-22 00:00:00,PZ2101,10.775
2023-04-22 00:00:00,PZ8006,-2.085
2023-04-22 00:00:00,PZ8010,16.4525
2023-04-22 00:00:00,PZ9067,25.1
2023-04-22 00:00:00,PZ9071,27.2
2023-04-22 00:00:00,PZP1,50.8475
2023-04-22 00:00:00,PZP10,-9.23
2023-04-22 00:00:00,PZP11,83.5125
2023-04-22 00:00:00,PZP13-2,39.49
2023-04-22 00:00:00,PZP14,20.76
2023-04-22 00:00:00,PZP15,14.6175
2023-04-22 00:00:00,PZP16-1,160.72
2023-04-22 00:00:00,PZP16-2,63.92
2023-04-22 00:00:00,PZP17-1,238.49
2023-04-22 00:00:00,PZP17-2,70.47
2023-04-22 00:00:00,PZP19-1,95.6025
2023-04-22 00:00:00,PZP19-2,40.9875
2023-04-22 00:00:00,PZP21,48.86
2023-04-22 00:00:00,PZP22-1,71.4925
2023-04-22 00:00:00,PZP22-2,71.4
2023-04-22 00:00:00,PZP23-1,126.85
2023-04-22 00:00:00,PZP23-2,73.4225
2023-04-22 00:00:00,PZP24-1,97.0425
2023-04-22 00:00:00,PZP24-2,40.925
2023-04-22 00:00:00,PZP25-1,232.0
2023-04-22 00:00:00,PZP25-2,101.435
2023-04-22 00:00:00,PZP26-1,113.74
2023-04-22 00:00:00,PZP26-2,65.5525
2023-04-22 00:00:00,PZP27-1,223.085
2023-04-22 00:00:00,PZP27-2,168.555
2023-04-22 00:00:00,PZP28-1,168.59
2023-04-22 00:00:00,PZP28-2,79.075
2023-04-22 00:00:00,PZP29,53.195
2023-04-22 00:00:00,PZP3,8.1725
2023-04-22 00:00:00,PZP30-1,173.335
2023-04-22 00:00:00,PZP30-2,70.405
2023-04-22 00:00:00,PZP32-1,168.1
2023-04-22 00:00:00,PZP32-2,99.655
2023-04-22 00:00:00,PZP33-1,206.0
2023-04-22 00:00:00,PZP33-2,143.18
2023-04-22 00:00:00,PZP34-1,75.0875
2023-04-22 00:00:00,PZP34-2,59.55
2023-04-22 00:00:00,PZP35-1,110.0
2023-04-22 00:00:00,PZP35-2,81.5475
2023-04-22 00:00:00,PZP36,27.0175
2023-04-22 00:00:00,PZP37,5.9
2023-04-22 00:00:00,PZP38,18.5775
2023-04-22 00:00:00,PZP4-1,28.0375
2023-04-22 00:00:00,PZP4-2,71.91
2023-04-22 00:00:00,PZP40,53.555
2023-04-22 00:00:00,PZP5,41.6225
2023-04-22 00:00:00,PZP6,112.465
2023-04-22 00:00:00,PZP7,16.6325
2023-04-22 00:00:00,PZP9,-6.1675
2023-04-22 00:00:00,SBR2,-734.14
2023-04-22 00:00:00,SBR3,258.03
2023-04-22 00:00:00,SBR5,1291.0
2023-04-23 00:00:00,15.jan,11.925
2023-04-23 00:00:00,15.feb,17.425
2023-04-23 00:00:00,190,825.0333333
2023-04-23 00:00:00,362-1,300.95
2023-04-23 00:00:00,362-2,186.125
2023-04-23 00:00:00,571-1,49.275
2023-04-23 00:00:00,571-2,36.925
2023-04-23 00:00:00,580-1,189.8666667
2023-04-23 00:00:00,580-2,25.05
2023-04-23 00:00:00,712-1,38.05
2023-04-23 00:00:00,712-2,131.4
2023-04-23 00:00:00,922,22.65
2023-04-23 00:00:00,941,24.25
2023-04-23 00:00:00,B10,211.5
2023-04-23 00:00:00,HB-3720,102.175
2023-04-23 00:00:00,HB-3820,101.675
2023-04-23 00:00:00,HB-4120,130.925
2023-04-23 00:00:00,HB-4220,101.05
2023-04-23 00:00:00,HB-4320,161.9
2023-04-23 00:00:00,HB-4620,131.5333333
2023-04-23 00:00:00,HB-4720,131.275
2023-04-23 00:00:00,HB-5121,1710.0
2023-04-23 00:00:00,HB-5122,136.775
2023-04-23 00:00:00,K-1420,83.6
2023-04-23 00:00:00,K-1520,85.025
2023-04-23 00:00:00,K-1620,148.15
2023-04-23 00:00:00,K-1720,68.55
2023-04-23 00:00:00,K-1820,87.625
2023-04-23 00:00:00,K-1920,59.525
2023-04-23 00:00:00,K-2020,118.35
2023-04-23 00:00:00,K-2120,132.8
2023-04-23 00:00:00,K-2220,76.85
2023-04-23 00:00:00,K-2320,103.225
2023-04-23 00:00:00,K-2620,69.6
2023-04-23 00:00:00,PZ-2203-1,28.175
2023-04-23 00:00:00,PZ-2203-2,125.65
2023-04-23 00:00:00,PZ-2207-1,135.075
2023-04-23 00:00:00,PZ-2207-2,56.6
2023-04-23 00:00:00,PZ-3020-1,-90797.6
2023-04-23 00:00:00,PZ-3020-2,130.2333333
2023-04-23 00:00:00,PZ-3047-1,172.1
2023-04-23 00:00:00,PZ-3047-2,56.36666667
2023-04-23 00:00:00,PZ-3103-2,25.625
2023-04-23 00:00:00,PZ-3112-2,21.85
2023-04-23 00:00:00,PZ-3124-1,104.175
2023-04-23 00:00:00,PZ-3124-2,56.7
2023-04-23 00:00:00,PZ-3129-1,43.35
2023-04-23 00:00:00,PZ-3129-2,27.85
2023-04-23 00:00:00,PZ-4004-1,-607.2
2023-04-23 00:00:00,PZ-4004-2,17.025
2023-04-23 00:00:00,PZ-4015-1,6.65
2023-04-23 00:00:00,PZ-4019-1,189.725
2023-04-23 00:00:00,PZ-4028-1,341.325
2023-04-23 00:00:00,PZ-4028-2,166.7666667
2023-04-23 00:00:00,PZ-4031-1,132.55
2023-04-23 00:00:00,PZ-4031-2,60.7
2023-04-23 00:00:00,PZ-4035-1,108.425
2023-04-23 00:00:00,PZ-4035-2,28.575
2023-04-23 00:00:00,PZ-5001-1,74.025
2023-04-23 00:00:00,PZ-5001-2,31.275
2023-04-23 00:00:00,PZ-5002-1,172.85
2023-04-23 00:00:00,PZ-5002-2,78.475
2023-04-23 00:00:00,PZ-5003,202.475
2023-04-23 00:00:00,PZ-5004-1,294.225
2023-04-23 00:00:00,PZ-5004-2,128.35
2023-04-23 00:00:00,PZ-5010-1,449.525
2023-04-23 00:00:00,PZ-6030-1,92.175
2023-04-23 00:00:00,PZ-6030-2,41.375
2023-04-23 00:00:00,PZ-6033-1,99.6
2023-04-23 00:00:00,PZ-6033-2,25.06666667
2023-04-23 00:00:00,PZ-9002,8.15
2023-04-23 00:00:00,PZ-9004,27.725
2023-04-23 00:00:00,PZ-9005,319.75
2023-04-23 00:00:00,PZ-9006,96.7
2023-04-23 00:00:00,PZ-9008,488.85
2023-04-23 00:00:00,PZ-9009,223.95
2023-04-23 00:00:00,PZ-9010,234.35
2023-04-23 00:00:00,PZ-9011,535.225
2023-04-23 00:00:00,PZ-9012,197.475
2023-04-23 00:00:00,PZ-9013,266.4
2023-04-23 00:00:00,PZ-9014,126.225
2023-04-23 00:00:00,PZ-9015,185.35
2023-04-23 00:00:00,PZ-9016,343.775
2023-04-23 00:00:00,PZ-9020-1,79.3
2023-04-23 00:00:00,PZ-9020-2,53.625
2023-04-23 00:00:00,PZ-9020-3,42.05
2023-04-23 00:00:00,PZ-9021,217.675
2023-04-23 00:00:00,PZ-9025,84.275
2023-04-23 00:00:00,PZ-9027,220.2
2023-04-23 00:00:00,PZ-9029,199.425
2023-04-23 00:00:00,PZ-9030,10.9
2023-04-23 00:00:00,PZ-9031,-1.275
2023-04-23 00:00:00,PZ-9032,-7.65
2023-04-23 00:00:00,PZ-9033,132.7
2023-04-23 00:00:00,PZ-9036,28.475
2023-04-23 00:00:00,PZ-9037,103.175
2023-04-23 00:00:00,PZ-9040,2.25
2023-04-23 00:00:00,PZ-9041,15.575
2023-04-23 00:00:00,PZ-9042,20.33333333
2023-04-23 00:00:00,PZ-9043,55.675
2023-04-23 00:00:00,PZ-9047,16.33333333
